TIME,GEO,UNIT,ICHA11_HC,Value,Flag and Footnotes
2009,Bulgaria,Million euro,Day long-term care (health),:,
2009,Bulgaria,Million euro,Outpatient long-term care (health),:,
2009,Bulgaria,Million euro,Home-based long-term care (health),:,
2009,Bulgaria,Million euro,Ancillary services (non-specified by function),:,
2009,Bulgaria,Million euro,Laboratory services,:,
2009,Bulgaria,Million euro,Imaging services,:,
2009,Bulgaria,Million euro,Patient transportation,:,
2009,Bulgaria,Million euro,Medical goods (non-specified by function),:,
2009,Bulgaria,Million euro,Pharmaceuticals and other medical non-durable goods,:,
2009,Bulgaria,Million euro,Prescribed medicines,:,
2009,Bulgaria,Million euro,Over-the-counter medicines,:,
2009,Bulgaria,Million euro,Other medical non-durable goods,:,
2009,Bulgaria,Million euro,Therapeutic appliances and other medical durable goods,:,
2009,Bulgaria,Million euro,Preventive care,:,
2009,Bulgaria,Million euro,"Information, education and counseling programmes",:,
2009,Bulgaria,Million euro,Immunisation programmes,:,
2009,Bulgaria,Million euro,Early disease detection programmes,:,
2009,Bulgaria,Million euro,Healthy condition monitoring programmes,:,
2009,Bulgaria,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2009,Bulgaria,Million euro,Preparing for disaster and emergency response programmes,:,
2009,Bulgaria,Million euro,Governance and health system and financing administration,:,
2009,Bulgaria,Million euro,Governance and health system administration,:,
2009,Bulgaria,Million euro,Administration of health financing,:,
2009,Bulgaria,Million euro,Other health care services unknown,:,
2009,Bulgaria,Million euro,Long-term care (social),:,
2009,Bulgaria,Million euro,Long-term care (HC.3 and HCR.1),:,
2009,Czech Republic,Million euro,Current health care expenditure (CHE),:,
2009,Czech Republic,Million euro,Curative care and rehabilitative care,:,
2009,Czech Republic,Million euro,Curative care,:,
2009,Czech Republic,Million euro,Inpatient curative and rehabilitative care,:,
2009,Czech Republic,Million euro,Inpatient curative care,:,
2009,Czech Republic,Million euro,Day curative and rehabilitative care,:,
2009,Czech Republic,Million euro,Day curative care,:,
2009,Czech Republic,Million euro,Outpatient curative and rehabilitative care,:,
2009,Czech Republic,Million euro,Outpatient curative care,:,
2009,Czech Republic,Million euro,General outpatient curative care,:,
2009,Czech Republic,Million euro,Dental outpatient curative care,:,
2009,Czech Republic,Million euro,Specialised outpatient curative care,:,
2009,Czech Republic,Million euro,All other outpatient curative care n.e.c.,:,
2009,Czech Republic,Million euro,Home-based curative and rehabilitative care,:,
2009,Czech Republic,Million euro,Home-based curative care,:,
2009,Czech Republic,Million euro,Rehabilitative care,:,
2009,Czech Republic,Million euro,Inpatient rehabilitative care,:,
2009,Czech Republic,Million euro,Day rehabilitative care,:,
2009,Czech Republic,Million euro,Outpatient rehabilitative care,:,
2009,Czech Republic,Million euro,Home-based rehabilitative care,:,
2009,Czech Republic,Million euro,Long-term care (health),:,
2009,Czech Republic,Million euro,Inpatient long-term care (health),:,
2009,Czech Republic,Million euro,Day long-term care (health),:,
2009,Czech Republic,Million euro,Outpatient long-term care (health),:,
2009,Czech Republic,Million euro,Home-based long-term care (health),:,
2009,Czech Republic,Million euro,Ancillary services (non-specified by function),:,
2009,Czech Republic,Million euro,Laboratory services,:,
2009,Czech Republic,Million euro,Imaging services,:,
2009,Czech Republic,Million euro,Patient transportation,:,
2009,Czech Republic,Million euro,Medical goods (non-specified by function),:,
2009,Czech Republic,Million euro,Pharmaceuticals and other medical non-durable goods,:,
2009,Czech Republic,Million euro,Prescribed medicines,:,
2009,Czech Republic,Million euro,Over-the-counter medicines,:,
2009,Czech Republic,Million euro,Other medical non-durable goods,:,
2009,Czech Republic,Million euro,Therapeutic appliances and other medical durable goods,:,
2009,Czech Republic,Million euro,Preventive care,:,
2009,Czech Republic,Million euro,"Information, education and counseling programmes",:,
2009,Czech Republic,Million euro,Immunisation programmes,:,
2009,Czech Republic,Million euro,Early disease detection programmes,:,
2009,Czech Republic,Million euro,Healthy condition monitoring programmes,:,
2009,Czech Republic,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2009,Czech Republic,Million euro,Preparing for disaster and emergency response programmes,:,
2009,Czech Republic,Million euro,Governance and health system and financing administration,:,
2009,Czech Republic,Million euro,Governance and health system administration,:,
2009,Czech Republic,Million euro,Administration of health financing,:,
2009,Czech Republic,Million euro,Other health care services unknown,:,
2009,Czech Republic,Million euro,Long-term care (social),:,
2009,Czech Republic,Million euro,Long-term care (HC.3 and HCR.1),:,
2009,Denmark,Million euro,Current health care expenditure (CHE),:,
2009,Denmark,Million euro,Curative care and rehabilitative care,:,
2009,Denmark,Million euro,Curative care,:,
2009,Denmark,Million euro,Inpatient curative and rehabilitative care,:,
2009,Denmark,Million euro,Inpatient curative care,:,
2009,Denmark,Million euro,Day curative and rehabilitative care,:,
2009,Denmark,Million euro,Day curative care,:,
2009,Denmark,Million euro,Outpatient curative and rehabilitative care,:,
2009,Denmark,Million euro,Outpatient curative care,:,
2009,Denmark,Million euro,General outpatient curative care,:,
2009,Denmark,Million euro,Dental outpatient curative care,:,
2009,Denmark,Million euro,Specialised outpatient curative care,:,
2009,Denmark,Million euro,All other outpatient curative care n.e.c.,:,
2009,Denmark,Million euro,Home-based curative and rehabilitative care,:,
2009,Denmark,Million euro,Home-based curative care,:,
2009,Denmark,Million euro,Rehabilitative care,:,
2009,Denmark,Million euro,Inpatient rehabilitative care,:,
2009,Denmark,Million euro,Day rehabilitative care,:,
2009,Denmark,Million euro,Outpatient rehabilitative care,:,
2009,Denmark,Million euro,Home-based rehabilitative care,:,
2009,Denmark,Million euro,Long-term care (health),:,
2009,Denmark,Million euro,Inpatient long-term care (health),:,
2009,Denmark,Million euro,Day long-term care (health),:,
2009,Denmark,Million euro,Outpatient long-term care (health),:,
2009,Denmark,Million euro,Home-based long-term care (health),:,
2009,Denmark,Million euro,Ancillary services (non-specified by function),:,
2009,Denmark,Million euro,Laboratory services,:,
2009,Denmark,Million euro,Imaging services,:,
2009,Denmark,Million euro,Patient transportation,:,
2009,Denmark,Million euro,Medical goods (non-specified by function),:,
2009,Denmark,Million euro,Pharmaceuticals and other medical non-durable goods,:,
2009,Denmark,Million euro,Prescribed medicines,:,
2009,Denmark,Million euro,Over-the-counter medicines,:,
2009,Denmark,Million euro,Other medical non-durable goods,:,
2009,Denmark,Million euro,Therapeutic appliances and other medical durable goods,:,
2009,Denmark,Million euro,Preventive care,:,
2009,Denmark,Million euro,"Information, education and counseling programmes",:,
2009,Denmark,Million euro,Immunisation programmes,:,
2009,Denmark,Million euro,Early disease detection programmes,:,
2009,Denmark,Million euro,Healthy condition monitoring programmes,:,
2009,Denmark,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2009,Denmark,Million euro,Preparing for disaster and emergency response programmes,:,
2009,Denmark,Million euro,Governance and health system and financing administration,:,
2009,Denmark,Million euro,Governance and health system administration,:,
2009,Denmark,Million euro,Administration of health financing,:,
2009,Denmark,Million euro,Other health care services unknown,:,
2009,Denmark,Million euro,Long-term care (social),:,
2009,Denmark,Million euro,Long-term care (HC.3 and HCR.1),:,
2009,Germany (until 1990 former territory of the FRG),Million euro,Current health care expenditure (CHE),"273,838",
2009,Germany (until 1990 former territory of the FRG),Million euro,Curative care and rehabilitative care,"144,384",
2009,Germany (until 1990 former territory of the FRG),Million euro,Curative care,"135,732",
2009,Germany (until 1990 former territory of the FRG),Million euro,Inpatient curative and rehabilitative care,"74,706",
2009,Germany (until 1990 former territory of the FRG),Million euro,Inpatient curative care,"67,087",
2009,Germany (until 1990 former territory of the FRG),Million euro,Day curative and rehabilitative care,"2,610",
2009,Germany (until 1990 former territory of the FRG),Million euro,Day curative care,"2,610",
2009,Germany (until 1990 former territory of the FRG),Million euro,Outpatient curative and rehabilitative care,"62,355",
2009,Germany (until 1990 former territory of the FRG),Million euro,Outpatient curative care,"61,322",
2009,Germany (until 1990 former territory of the FRG),Million euro,General outpatient curative care,"15,759",
2009,Germany (until 1990 former territory of the FRG),Million euro,Dental outpatient curative care,"20,557",
2009,Germany (until 1990 former territory of the FRG),Million euro,Specialised outpatient curative care,"16,232",
2009,Germany (until 1990 former territory of the FRG),Million euro,All other outpatient curative care n.e.c.,"8,774",
2009,Germany (until 1990 former territory of the FRG),Million euro,Home-based curative and rehabilitative care,"4,712",
2009,Germany (until 1990 former territory of the FRG),Million euro,Home-based curative care,"4,712",
2009,Germany (until 1990 former territory of the FRG),Million euro,Rehabilitative care,"8,652",
2009,Germany (until 1990 former territory of the FRG),Million euro,Inpatient rehabilitative care,"7,619",
2009,Germany (until 1990 former territory of the FRG),Million euro,Day rehabilitative care,:,
2009,Germany (until 1990 former territory of the FRG),Million euro,Outpatient rehabilitative care,"1,033",
2009,Germany (until 1990 former territory of the FRG),Million euro,Home-based rehabilitative care,:,
2009,Germany (until 1990 former territory of the FRG),Million euro,Long-term care (health),"36,586",
2009,Germany (until 1990 former territory of the FRG),Million euro,Inpatient long-term care (health),"24,232",
2009,Germany (until 1990 former territory of the FRG),Million euro,Day long-term care (health),171,
2009,Germany (until 1990 former territory of the FRG),Million euro,Outpatient long-term care (health),:,
2009,Germany (until 1990 former territory of the FRG),Million euro,Home-based long-term care (health),"12,182",
2009,Germany (until 1990 former territory of the FRG),Million euro,Ancillary services (non-specified by function),"12,676",
2009,Germany (until 1990 former territory of the FRG),Million euro,Laboratory services,"3,917",
2009,Germany (until 1990 former territory of the FRG),Million euro,Imaging services,"4,571",
2009,Germany (until 1990 former territory of the FRG),Million euro,Patient transportation,"4,188",
2009,Germany (until 1990 former territory of the FRG),Million euro,Medical goods (non-specified by function),"55,915",
2009,Germany (until 1990 former territory of the FRG),Million euro,Pharmaceuticals and other medical non-durable goods,"41,780",
2009,Germany (until 1990 former territory of the FRG),Million euro,Prescribed medicines,"37,340",
2009,Germany (until 1990 former territory of the FRG),Million euro,Over-the-counter medicines,"4,437",
2009,Germany (until 1990 former territory of the FRG),Million euro,Other medical non-durable goods,4,
2009,Germany (until 1990 former territory of the FRG),Million euro,Therapeutic appliances and other medical durable goods,"14,135",
2009,Germany (until 1990 former territory of the FRG),Million euro,Preventive care,"9,641",
2009,Germany (until 1990 former territory of the FRG),Million euro,"Information, education and counseling programmes",816,
2009,Germany (until 1990 former territory of the FRG),Million euro,Immunisation programmes,"1,567",
2009,Germany (until 1990 former territory of the FRG),Million euro,Early disease detection programmes,"1,464",
